Site,Patrol,Experiment,SpeciesAnal,Species,Twig,TwigCodeUnique,TwigArea_sum,TwigHerbivory_sum,HerbProp
TOM,C,1MO,Acer_mono,SP4,Red,TOM_Acer_mono_5CN1_C_Red,239.92207,0,0
TOM,C,1MO,Acer_mono,SP4,White,TOM_Acer_mono_1CN1_C_White,316.29073,0.21584,6.824101357633845e-4
TOM,C,1MO,Acer_mono,SP4,White,TOM_Acer_mono_2CN1_C_White,146.07711,0,0
TOM,C,1MO,Acer_mono,SP4,White,TOM_Acer_mono_3CN1_C_White,263.08961,0,0
TOM,C,1MO,Acer_mono,SP4,White,TOM_Acer_mono_4CN1_C_White,299.07023000000004,0,0
TOM,C,1MO,Acer_mono,SP4,White,TOM_Acer_mono_5CN1_C_White,164.39697,0,0
TOM,C,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_1CN1_C_Blue,141.29349,0,0
TOM,C,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_2CN1_C_Blue,249.75701999999998,0,0
TOM,C,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_3CN1_C_Blue,218.20114,0,0
TOM,C,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_4CN1_C_Blue,64.67426999999999,0,0
TOM,C,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_5CN1_C_Blue,131.9563,0,0
TOM,C,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_1CN1_C_Red,146.84457,0,0
TOM,C,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_2CN1_C_Red,278.34663,0,0
TOM,C,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_3CN1_C_Red,170.08936,0,0
TOM,C,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_4CN1_C_Red,68.58303000000001,0,0
TOM,C,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_5CN1_C_Red,244.82781,0,0
TOM,C,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_1CN1_C_White,289.08704,0,0
TOM,C,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_2CN1_C_White,152.2728,0,0
TOM,C,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_3CN1_C_White,382.86422,0.13951,3.643850553598349e-4
TOM,C,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_4CN1_C_White,27.190759999999997,0,0
TOM,C,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_5CN1_C_White,247.10156,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_1CN1_C_Blue,21.51542,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_2CN1_C_Blue,24.20806,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_3CN1_C_Blue,24.83428,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_4CN1_C_Blue,56.065,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_5CN1_C_Blue,36.92367,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_1CN1_C_Red,39.30313,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_2CN1_C_Red,33.55351,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_3CN1_C_Red,29.78144,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_4CN1_C_Red,42.31074,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_5CN1_C_Red,47.993,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_1CN1_C_White,42.332679999999996,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_2CN1_C_White,24.98057,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_3CN1_C_White,27.33368,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_4CN1_C_White,43.43674,0,0
TOM,C,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_5CN1_C_White,21.8952,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_1CN1_C_Blue,147.97961,0.11532,7.792965530859285e-4
TOM,C,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_2CN1_C_Blue,218.89284,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_3CN1_C_Blue,178.09217,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_4CN1_C_Blue,111.09735,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_5CN1_C_Blue,169.92881,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_1CN1_C_Red,120.39591999999999,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_2CN1_C_Red,443.44606,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_3CN1_C_Red,61.02011,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_4CN1_C_Red,123.62333,0,0
TOM,C,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_5CN1_C_Red,209.75033,0,0
TOM,C,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_1CN1_C_White,42.68695,0.17913,0.004196364462675361
TOM,C,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_2CN1_C_White,408.97184,0.02938,7.18386869863705e-5
TOM,C,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_3CN1_C_White,170.03108,0,0
TOM,C,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_4CN1_C_White,230.85211,0,0
TOM,C,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_5CN1_C_White,211.52392,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_1CN1_C_Blue,109.91181,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_2CN1_C_Blue,99.11147,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_3CN1_C_Blue,42.89375,0.03976,9.269415707416582e-4
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_4CN1_C_Blue,71.19061,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_5CN1_C_Blue,73.3432,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_1CN1_C_Red,54.410399999999996,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_2CN1_C_Red,59.14646,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_3CN1_C_Red,54.78016,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_4CN1_C_Red,36.93879,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_5CN1_C_Red,73.9452,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_1CN1_C_White,54.250750000000004,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_2CN1_C_White,67.23795,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_3CN1_C_White,75.55727,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_4CN1_C_White,75.98377,0,0
TOM,C,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_5CN1_C_White,42.5289,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_1CN1_C_Blue,428.21076,0.08908,2.0802840171508068e-4
TOM,C,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_2CN1_C_Blue,398.84194,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_3CN1_C_Blue,374.18976,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_4CN1_C_Blue,322.88409,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_5CN1_C_Blue,486.19106,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_1CN1_C_Red,215.95232000000001,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_2CN1_C_Red,480.76574999999997,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_3CN1_C_Red,470.66383,0.12149,2.581247851571683e-4
TOM,C,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_4CN1_C_Red,195.79809,0,0
TOM,C,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_5CN1_C_Red,385.27248,0,0
TOM,C,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_1CN1_C_White,218.48297,0,0
TOM,C,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_2CN1_C_White,175.16744,0,0
TOM,C,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_3CN1_C_White,237.00095,0,0
TOM,C,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_4CN1_C_White,346.75889,0,0
TOM,C,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_5CN1_C_White,220.19803000000002,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_1CN1_C_Blue,207.61538000000002,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_2CN1_C_Blue,131.84986,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_3CN1_C_Blue,124.63639,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_4CN1_C_Blue,147.96232,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_5CN1_C_Blue,224.5856,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_1CN1_C_Red,146.40032,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_2CN1_C_Red,204.00599,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_3CN1_C_Red,326.88031,0,0
TOM,C,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_4CN1_C_Red,133.16388,0.17984,0.0013505163712562295
TOM,C,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_5CN1_C_Red,290.14362,0,0
TOM,C,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_1CN1_C_White,169.7464,0,0
TOM,C,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_2CN1_C_White,176.18085,0,0
TOM,C,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_3CN1_C_White,348.61052,0,0
TOM,C,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_4CN1_C_White,126.8382,0,0
TOM,C,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_5CN1_C_White,162.65667,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Blue,TOM_Syringa_reticulata_1CN1_C_Blue,142.88958,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Blue,TOM_Syringa_reticulata_2CN1_C_Blue,87.65508,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Blue,TOM_Syringa_reticulata_3CN1_C_Blue,180.98143,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Blue,TOM_Syringa_reticulata_4CN1_C_Blue,161.71331,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Blue,TOM_Syringa_reticulata_5CN1_C_Blue,42.38411,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Red,TOM_Syringa_reticulata_1CN1_C_Red,148.88406,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Red,TOM_Syringa_reticulata_2CN1_C_Red,146.31058,0.00723,4.941542846730565e-5
TOM,C,1MO,Syringa_reticulata,SP2,Red,TOM_Syringa_reticulata_3CN1_C_Red,100.64180999999999,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Red,TOM_Syringa_reticulata_4CN1_C_Red,57.18153,0,0
TOM,C,1MO,Syringa_reticulata,SP2,Red,TOM_Syringa_reticulata_5CN1_C_Red,178.51053,0,0
TOM,C,1MO,Syringa_reticulata,SP2,White,TOM_Syringa_reticulata_1CN1_C_White,64.67348,0,0
TOM,C,1MO,Syringa_reticulata,SP2,White,TOM_Syringa_reticulata_2CN1_C_White,168.89652,0,0
TOM,C,1MO,Syringa_reticulata,SP2,White,TOM_Syringa_reticulata_3CN1_C_White,110.25198,0,0
TOM,C,1MO,Syringa_reticulata,SP2,White,TOM_Syringa_reticulata_4CN1_C_White,78.00676,0,0
TOM,C,1MO,Syringa_reticulata,SP2,White,TOM_Syringa_reticulata_5CN1_C_White,31.260610000000003,0,0
TOM,D,1MO,Acer_mono,SP4,Blue,TOM_Acer_mono_1CN1_D_Blue,271.304,1.485,0.005473564709698346
TOM,D,1MO,Acer_mono,SP4,Blue,TOM_Acer_mono_2CN1_D_Blue,295.1035,1.984,0.006723064958565385
TOM,D,1MO,Acer_mono,SP4,Blue,TOM_Acer_mono_3CN1_D_Blue,365.068,34.493,0.09448376740771583
TOM,D,1MO,Acer_mono,SP4,Blue,TOM_Acer_mono_4CN1_D_Blue,644.632,10.833,0.016804936770126212
TOM,D,1MO,Acer_mono,SP4,Blue,TOM_Acer_mono_5CN1_D_Blue,278.588,0.093,3.3382629546139814e-4
TOM,D,1MO,Acer_mono,SP4,Red,TOM_Acer_mono_1CN1_D_Red,332.604,8.523,0.025625067648013856
TOM,D,1MO,Acer_mono,SP4,Red,TOM_Acer_mono_2CN1_D_Red,306.2195,10.604,0.034628754863749694
TOM,D,1MO,Acer_mono,SP4,Red,TOM_Acer_mono_3CN1_D_Red,296.59250000000003,0.96,0.0032367642472415853
TOM,D,1MO,Acer_mono,SP4,Red,TOM_Acer_mono_4CN1_D_Red,332.719,0.706,0.002121910681385794
TOM,D,1MO,Acer_mono,SP4,Red,TOM_Acer_mono_5CN1_D_Red,251.4255,2.585,0.010281375596349614
TOM,D,1MO,Acer_mono,SP4,White,TOM_Acer_mono_1CN1_D_White,138.8185,3.399,0.024485209103973893
TOM,D,1MO,Acer_mono,SP4,White,TOM_Acer_mono_3CN1_D_White,287.8045,5.744,0.019957992317701772
TOM,D,1MO,Acer_mono,SP4,White,TOM_Acer_mono_4CN1_D_White,665.0565,215.0225,0.3233146356738112
TOM,D,1MO,Acer_mono,SP4,White,TOM_Acer_mono_5CN1_D_White,308.841,0.315,0.0010199423004070055
TOM,D,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_1CN1_D_Blue,272.411,7.289,0.026757362955240425
TOM,D,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_2CN1_D_Blue,298.6105,2.676,0.008961506711920713
TOM,D,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_3CN1_D_Blue,396.3555,0.34199999999999997,8.628617491115929e-4
TOM,D,1MO,Acer_palmatum,SP6,Blue,TOM_Acer_palmatum_5CN1_D_Blue,291.932,3.386,0.011598591452804077
TOM,D,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_1CN1_D_Red,367.4185,38.3935,0.10449528262730375
TOM,D,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_2CN1_D_Red,267.859,6.002,0.022407311309308255
TOM,D,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_3CN1_D_Red,281.656,15.546,0.05519498963274348
TOM,D,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_4CN1_D_Red,91.8675,1.144,0.0124527172286173
TOM,D,1MO,Acer_palmatum,SP6,Red,TOM_Acer_palmatum_5CN1_D_Red,226.193,15.264,0.06748219440919921
TOM,D,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_1CN1_D_White,150.602,0.217,0.0014408839192042602
TOM,D,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_2CN1_D_White,320.2305,1.19,0.0037160732659756016
TOM,D,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_3CN1_D_White,375.47950000000003,0.735,0.001957497013818331
TOM,D,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_4CN1_D_White,130.7765,4.576,0.034990996088746826
TOM,D,1MO,Acer_palmatum,SP6,White,TOM_Acer_palmatum_5CN1_D_White,305.3915,1.518,0.00497066879726515
TOM,D,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_1CN1_D_Blue,58.101,1.668,0.028708628078690554
TOM,D,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_2CN1_D_Blue,39.425,2.195,0.05567533291058973
TOM,D,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_3CN1_D_Blue,38.968,5.1545,0.1322752001642373
TOM,D,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_4CN1_D_Blue,62.292,3.03,0.04864188017722982
TOM,D,1MO,Betula_maximowicziana,SP8,Blue,TOM_Betula_maximowicziana_5CN1_D_Blue,38.0105,6.0655,0.15957432814617015
TOM,D,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_1CN1_D_Red,45.829,5.858,0.12782299417399462
TOM,D,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_2CN1_D_Red,34.634,5.055,0.14595484206271292
TOM,D,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_3CN1_D_Red,34.8695,4.3045,0.1234459914825277
TOM,D,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_4CN1_D_Red,69.3215,2.7070000000000003,0.0390499340031592
TOM,D,1MO,Betula_maximowicziana,SP8,Red,TOM_Betula_maximowicziana_5CN1_D_Red,57.0985,2.423,0.04243544051069643
TOM,D,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_1CN1_D_White,33.6365,3.49,0.10375633612296167
TOM,D,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_2CN1_D_White,33.975500000000004,1.678,0.04938852997012552
TOM,D,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_3CN1_D_White,33.357,2.229,0.06682255598525047
TOM,D,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_4CN1_D_White,58.805,1.317,0.022396054757248533
TOM,D,1MO,Betula_maximowicziana,SP8,White,TOM_Betula_maximowicziana_5CN1_D_White,44.716499999999996,6.5435,0.14633300906824104
TOM,D,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_1CN1_D_Blue,101.416,0.065,6.409245089532224e-4
TOM,D,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_2CN1_D_Blue,444.071,2.924,0.006584532653562155
TOM,D,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_3CN1_D_Blue,251.11950000000002,6.1610000000000005,0.024534136138372367
TOM,D,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_4CN1_D_Blue,257.1995,36.967,0.14372889527390217
TOM,D,1MO,Carpinus_cordata,SP3,Blue,TOM_Carpinus_cordata_5CN1_D_Blue,251.206,6.1610000000000005,0.024525688080698712
TOM,D,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_1CN1_D_Red,195.161,52.224,0.2675944476611618
TOM,D,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_2CN1_D_Red,403.9645,41.379000000000005,0.10243226818198135
TOM,D,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_4CN1_D_Red,32.4795,0.167,0.005141704767622654
TOM,D,1MO,Carpinus_cordata,SP3,Red,TOM_Carpinus_cordata_5CN1_D_Red,238.995,9.811,0.041051068013975185
TOM,D,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_1CN1_D_White,120.595,28.621,0.2373315643268792
TOM,D,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_2CN1_D_White,546.602,2.9259999999999997,0.0053530722536690315
TOM,D,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_3CN1_D_White,289.529,1.827,0.006310248714291142
TOM,D,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_4CN1_D_White,325.099,4.049,0.01245466765508353
TOM,D,1MO,Carpinus_cordata,SP3,White,TOM_Carpinus_cordata_5CN1_D_White,289.622,1.827,0.006308222441665343
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_1CN1_D_Blue,69.2635,1.04547,0.015094097179611195
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_2CN1_D_Blue,92.7625,0.63,0.006791537528634955
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_3CN1_D_Blue,62.9445,8.418,0.133736863427305
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_4CN1_D_Blue,96.541,3.271,0.03388197760536974
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Blue,TOM_Fraxinus_lanuginosa_5CN1_D_Blue,128.107,0.004,3.122389877212018e-5
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_1CN1_D_Red,111.249,2.78,0.02498898866506665
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_2CN1_D_Red,86.814,4.2544699999999995,0.04900672702559495
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_3CN1_D_Red,88.8335,0.013000000000000001,1.4634118885330422e-4
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_4CN1_D_Red,69.887,0.14947,0.00213873824888749
TOM,D,1MO,Fraxinus_lanuginosa,SP7,Red,TOM_Fraxinus_lanuginosa_5CN1_D_Red,74.8365,0.062,8.284727372338364e-4
TOM,D,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_1CN1_D_White,113.84,1.33547,0.011731113843991565
TOM,D,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_2CN1_D_White,115.309,2.126,0.01843741598660989
TOM,D,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_3CN1_D_White,73.24249999999999,0.636,0.008683482950472745
TOM,D,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_4CN1_D_White,79.6535,6.32547,0.07941232965280874
TOM,D,1MO,Fraxinus_lanuginosa,SP7,White,TOM_Fraxinus_lanuginosa_5CN1_D_White,42.8965,0.059,0.0013754035877052906
TOM,D,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_1CN1_D_Blue,413.721,6.692,0.016175151853543814
TOM,D,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_2CN1_D_Blue,523.9755,2.1919999999999997,0.004183401704850704
TOM,D,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_3CN1_D_Blue,523.9135,2.1919999999999997,0.004183896769218582
TOM,D,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_4CN1_D_Blue,392.472,71.14699999999999,0.1812791740557288
TOM,D,1MO,Magnolia_kobus,SP1,Blue,TOM_Magnolia_kobus_5CN1_D_Blue,553.22,0.5650000000000001,0.0010212935179494595
TOM,D,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_1CN1_D_Red,290.0305,77.8475,0.2684114256948838
TOM,D,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_2CN1_D_Red,581.385,1.235,0.0021242378114330438
TOM,D,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_3CN1_D_Red,581.216,1.235,0.002124855475417057
TOM,D,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_4CN1_D_Red,426.404,16.511,0.03872149416984831
TOM,D,1MO,Magnolia_kobus,SP1,Red,TOM_Magnolia_kobus_5CN1_D_Red,531.05,17.685,0.03330194896902363
TOM,D,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_1CN1_D_White,401.65749999999997,0.186,4.6308110766013337e-4
TOM,D,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_2CN1_D_White,312.1715,69.501,0.22263723626275944
TOM,D,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_3CN1_D_White,312.1065,69.4885,0.22264355276163747
TOM,D,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_4CN1_D_White,299.257,7.519,0.02512556097267566
TOM,D,1MO,Magnolia_kobus,SP1,White,TOM_Magnolia_kobus_5CN1_D_White,378.2725,0.319,8.433074040539558e-4
TOM,D,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_1CN1_D_Blue,259.352,0.547,0.0021091026866960736
TOM,D,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_2CN1_D_Blue,234.6335,4.021,0.01713736529523704
TOM,D,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_3CN1_D_Blue,345.2045,1.693,0.0049043393119151115
TOM,D,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_4CN1_D_Blue,249.058,22.0875,0.08868416192212256
TOM,D,1MO,Prunus_ssiori,SP5,Blue,TOM_Prunus_ssiori_5CN1_D_Blue,332.31,53.754000000000005,0.16175859889861877
TOM,D,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_1CN1_D_Red,178.806,14.908,0.08337527823451114
TOM,D,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_2CN1_D_Red,187.31199999999998,3.5549999999999997,0.018979029640386093
TOM,D,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_3CN1_D_Red,306.1225,6.167,0.020145529975745004
TOM,D,1MO,Prunus_ssiori,SP5,Red,TOM_Prunus_ssiori_5CN1_D_Red,287.809,25.518,0.08866296745411019
TOM,D,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_1CN1_D_White,262.3675,79.0815,0.30141499995235693
TOM,D,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_2CN1_D_White,261.28,5.956,0.022795468462951628
TOM,D,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_3CN1_D_White,403.331,94.1315,0.23338523446003406
TOM,D,1MO,Prunus_ssiori,SP5,White,TOM_Prunus_ssiori_4CN1_D_White,266.979,26.861,0.1006109094722806
