Site,Patrol,Experiment,SpeciesAnal,Species,Twig,TwigCodeUnique,TwigArea_sum,TwigHerbivory_sum,HerbProp
TOM,B,4MO,Acer_palmatum,SP6,White,Acer_palmatum_2CN2_B_White,149.344,21.360000000000003,0.14302549817870155
TOM,B,4MO,Acer_palmatum,SP6,White,Acer_palmatum_3CN2_B_White,171.299,7.618,0.044471946713057285
TOM,B,4MO,Acer_palmatum,SP6,White,Acer_palmatum_4CN2_B_White,186.43,7.101,0.03808936329989809
TOM,B,4MO,Acer_palmatum,SP6,White,Acer_palmatum_5CN2_B_White,180.76500000000001,12.613,0.06977567560091831
TOM,B,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_2CN2_B_Blue,48.406,5.53,0.1142420361112259
TOM,B,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_3CN2_B_Blue,59.219,8.278,0.13978621726135193
TOM,B,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_4CN2_B_Blue,63.641,3.945,0.06198834084945239
TOM,B,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_5CN2_B_Blue,35.92,2.008,0.055902004454342985
TOM,B,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_1CN2_B_Red,127.651,33.241,0.26040532389092136
TOM,B,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_2CN2_B_Red,82.313,7.315,0.08886810102899907
TOM,B,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_3CN2_B_Red,173.6,17.854,0.10284562211981567
TOM,B,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_4CN2_B_Red,63.995,25.798000000000002,0.4031252441597
TOM,B,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_5CN2_B_Red,153.171,39.507,0.2579274144583505
TOM,B,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_1CN2_B_White,49.246,14.13,0.28692685700361453
TOM,B,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_2CN2_B_White,48.238,7.43,0.15402794477382975
TOM,B,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_4CN2_B_White,42.907,13.316,0.3103456312489804
TOM,B,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_5CN2_B_White,49.933,6.251,0.12518775158712675
TOM,B,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_1CN2_B_Blue,322.886,10.851,0.033606288287507044
TOM,B,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_2CN2_B_Blue,361.823,37.376,0.10329912692117417
TOM,B,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_3CN2_B_Blue,428.64,61.901,0.14441256065696156
TOM,B,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_4CN2_B_Blue,335.592,8.08,0.024076855228968512
TOM,B,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_5CN2_B_Blue,373.951,0.575,0.0015376346098820433
TOM,B,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_1CN2_B_Red,368.13599999999997,31.511,0.08559608405589239
TOM,B,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_2CN2_B_Red,421.391,64.877,0.15395914957842002
TOM,B,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_3CN2_B_Red,321.568,12.555,0.039043063986466314
TOM,B,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_4CN2_B_Red,376.544,10.437,0.027717876264128496
TOM,B,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_5CN2_B_Red,343.859,7.6579999999999995,0.02227075632744817
TOM,B,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_1CN2_B_White,322.606,15.251,0.047274384233399254
TOM,B,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_2CN2_B_White,323.462,9.181,0.02838355046342383
TOM,B,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_3CN2_B_White,356.468,36.978,0.10373441655351953
TOM,B,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_4CN2_B_White,316.638,11.688,0.036912815265381926
TOM,B,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_5CN2_B_White,216.197,48.377,0.22376351198212743
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_1CN2_B_Blue,237.101,5.714,0.024099434418243703
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_2CN2_B_Blue,152.06300000000002,0.69,0.004537592971334249
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_3CN2_B_Blue,88.611,10.753,0.12135062238322555
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_4CN2_B_Blue,61.124,8.353,0.13665663241934428
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_5CN2_B_Blue,79.742,0.024,3.009706302826616e-4
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_1CN2_B_Red,185.733,19.553,0.10527477615717186
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_2CN2_B_Red,131.52700000000002,0.364,0.0027674926060808802
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_3CN2_B_Red,85.072,20.471,0.2406314651119052
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_4CN2_B_Red,109.498,1.7970000000000002,0.016411258653126086
TOM,B,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_5CN2_B_Red,87.178,0.151,0.0017320883709192687
TOM,B,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_1CN2_B_White,174.06,5.7379999999999995,0.032965644030793974
TOM,B,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_2CN2_B_White,87.561,0.21800000000000003,0.002489692899806992
TOM,B,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_3CN2_B_White,57.877,3.8819999999999997,0.06707327608549164
TOM,B,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_4CN2_B_White,202.802,6.128,0.030216664529935603
TOM,B,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_5CN2_B_White,98.399,10.138,0.10302950233234077
TOM,B,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_1CN2_B_Blue,459.654,13.566,0.029513503635343108
TOM,B,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_2CN2_B_Blue,284.781,0.893,0.003135742904196558
TOM,B,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_3CN2_B_Blue,378.71500000000003,17.624,0.04653631358673408
TOM,B,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_4CN2_B_Blue,361.758,2.619,0.007239646393445343
TOM,B,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_5CN2_B_Blue,357.178,9.959,0.027882456366293554
TOM,B,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_1CN2_B_Red,462.149,8.721,0.018870537424077516
TOM,B,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_2CN2_B_Red,277.99,0.32699999999999996,0.0011763013058023668
TOM,B,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_3CN2_B_Red,356.86,11.126,0.031177492574118698
TOM,B,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_4CN2_B_Red,257.385,16.6,0.06449482293062922
TOM,B,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_5CN2_B_Red,383.951,7.3308,0.019093061354183215
TOM,B,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_1CN2_B_White,369.549,6.865,0.018576697542139205
TOM,B,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_2CN2_B_White,353.753,0.2,5.653662301097094e-4
TOM,B,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_3CN2_B_White,267.135,19.913,0.07454283414752841
TOM,B,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_4CN2_B_White,469.73199999999997,11.452,0.024379859153730213
TOM,B,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_5CN2_B_White,336.004,4.399,0.01309210604635659
TOM,B,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_2CN2_B_Blue,128.776,7.7299999999999995,0.060026713052121504
TOM,B,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_3CN2_B_Blue,154.2,4.8389999999999995,0.03138132295719844
TOM,B,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_4CN2_B_Blue,259.412,32.576,0.1255763033321512
TOM,B,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_5CN2_B_Blue,189.524,14.758000000000001,0.07786876596103924
TOM,B,4MO,Prunus_ssiori,SP5,New,Prunus_ssiori_1CN2_B_New,802.041,109.286,0.1362598670142798
TOM,B,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_2CN2_B_Red,175.458,27.133,0.15464099670576434
TOM,B,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_3CN2_B_Red,235.032,68.734,0.29244528404642767
TOM,B,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_4CN2_B_Red,307.079,20.089000000000002,0.06541964771280355
TOM,B,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_5CN2_B_Red,245.904,6.83,0.027775066692693084
TOM,B,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_2CN2_B_White,165.226,72.318,0.4376914045005023
TOM,B,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_3CN2_B_White,180.60399999999998,38.934999999999995,0.21558215764877853
TOM,B,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_4CN2_B_White,237.748,35.434,0.14904016016959132
TOM,B,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_5CN2_B_White,361.259,18.559,0.05137311457984438
TOM,B,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_1CN2_B_Blue,196.73,22.841,0.11610328877141261
TOM,B,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_2CN2_B_Blue,150.784,5.165,0.03425429753820034
TOM,B,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_3CN2_B_Blue,150.784,5.165,0.03425429753820034
TOM,B,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_4CN2_B_Blue,231.88,0.181,7.805761600828015e-4
TOM,B,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_5CN2_B_Blue,114.388,9.072000000000001,0.07930901842850649
TOM,B,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_1CN2_B_Red,177.617,14.751,0.08304948287607605
TOM,B,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_2CN2_B_Red,135.364,18.39,0.13585591442333264
TOM,B,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_3CN2_B_Red,136.897,4.401,0.03214825744903103
TOM,B,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_4CN2_B_Red,209.797,7.253,0.0345715143686516
TOM,B,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_5CN2_B_Red,135.364,18.39,0.13585591442333264
TOM,B,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_1CN2_B_White,176.185,19.628,0.11140562476941851
TOM,B,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_2CN2_B_White,176.185,19.628,0.11140562476941851
TOM,B,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_3CN2_B_White,173.871,41.53,0.23885524325505691
TOM,B,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_4CN2_B_White,159.001,3.067,0.019289186860459998
TOM,B,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_5CN2_B_White,172.89,19.615000000000002,0.11345364104343804
TOM,C,4MO,Acer_mono,SP4,Blue,Acer_mono_1CN2_C_Blue,95.16250000000001,0.22768,0.0023925390778930774
TOM,C,4MO,Acer_mono,SP4,Blue,Acer_mono_2CN2_C_Blue,67.36505,0,0
TOM,C,4MO,Acer_mono,SP4,Blue,Acer_mono_3CN2_C_Blue,58.702400000000004,0,0
TOM,C,4MO,Acer_mono,SP4,Blue,Acer_mono_4CN2_C_Blue,60.8396,0,0
TOM,C,4MO,Acer_mono,SP4,Blue,Acer_mono_5CN2_C_Blue,75.8653,0,0
TOM,C,4MO,Acer_mono,SP4,Red,Acer_mono_1CN2_C_Red,39.9323,0.84003,0.021036354029194414
TOM,C,4MO,Acer_mono,SP4,Red,Acer_mono_2CN2_C_Red,80.734,0.82741,0.010248594148685808
TOM,C,4MO,Acer_mono,SP4,Red,Acer_mono_3CN2_C_Red,76.8925,0,0
TOM,C,4MO,Acer_mono,SP4,Red,Acer_mono_4CN2_C_Red,58.4485,1.2224300000000001,0.02091465135974405
TOM,C,4MO,Acer_mono,SP4,Red,Acer_mono_5CN2_C_Red,41.5041,0.10006,0.002410846157367585
TOM,C,4MO,Acer_mono,SP4,White,Acer_mono_1CN2_C_White,61.1903,0,0
TOM,C,4MO,Acer_mono,SP4,White,Acer_mono_2CN2_C_White,29.0094,0,0
TOM,C,4MO,Acer_mono,SP4,White,Acer_mono_3CN2_C_White,46.1843,0.24421,0.005287727647707121
TOM,C,4MO,Acer_mono,SP4,White,Acer_mono_4CN2_C_White,58.1621,0,0
TOM,C,4MO,Acer_mono,SP4,White,Acer_mono_5CN2_C_White,65.64659999999999,0.01854,2.824213287512225e-4
TOM,C,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_1CN2_C_Blue,71.4336,0.4515,0.006320555032925682
TOM,C,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_2CN2_C_Blue,36.9577,0,0
TOM,C,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_3CN2_C_Blue,22.4195,0,0
TOM,C,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_4CN2_C_Blue,18.8714,0,0
TOM,C,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_5CN2_C_Blue,7.2224,0,0
TOM,C,4MO,Acer_palmatum,SP6,Red,Acer_palmatum_1CN2_C_Red,55.8145,0.22576,0.00404482706106836
TOM,C,4MO,Acer_palmatum,SP6,Red,Acer_palmatum_2CN2_C_Red,60.8832,0,0
TOM,C,4MO,Acer_palmatum,SP6,Red,Acer_palmatum_3CN2_C_Red,42.6575,0,0
TOM,C,4MO,Acer_palmatum,SP6,Red,Acer_palmatum_4CN2_C_Red,15.0438,0.1425,0.009472340764966298
TOM,C,4MO,Acer_palmatum,SP6,Red,Acer_palmatum_5CN2_C_Red,14.4385,0,0
TOM,C,4MO,Acer_palmatum,SP6,White,Acer_palmatum_1CN2_C_White,52.3878,0,0
TOM,C,4MO,Acer_palmatum,SP6,White,Acer_palmatum_2CN2_C_White,29.0553,0,0
TOM,C,4MO,Acer_palmatum,SP6,White,Acer_palmatum_3CN2_C_White,35.821799999999996,0.16564,0.004623999910668923
TOM,C,4MO,Acer_palmatum,SP6,White,Acer_palmatum_4CN2_C_White,34.682,0,0
TOM,C,4MO,Acer_palmatum,SP6,White,Acer_palmatum_5CN2_C_White,22.891000000000002,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_1CN2_C_Blue,5.1104,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_2CN2_C_Blue,8.02365,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_3CN2_C_Blue,11.7033,1.33647,0.11419599600112788
TOM,C,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_4CN2_C_Blue,7.0094,0.17702,0.025254658030644563
TOM,C,4MO,Betula_maximowicziana,SP8,Blue,Betula_maximowicziana_5CN2_C_Blue,9.289,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_1CN2_C_Red,6.4739700000000004,0.42767,0.0660599292242627
TOM,C,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_2CN2_C_Red,8.875,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_3CN2_C_Red,14.4764,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_4CN2_C_Red,7.3565,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,Red,Betula_maximowicziana_5CN2_C_Red,9.1877,0.54118,0.058902663343383004
TOM,C,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_1CN2_C_White,4.9140999999999995,0.14488,0.02948250951344092
TOM,C,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_2CN2_C_White,6.2692,0,0
TOM,C,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_4CN2_C_White,6.3746,0.9834,0.15426850312176452
TOM,C,4MO,Betula_maximowicziana,SP8,White,Betula_maximowicziana_5CN2_C_White,6.116,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_1CN2_C_Blue,80.5187,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_2CN2_C_Blue,50.5118,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_3CN2_C_Blue,73.2449,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_4CN2_C_Blue,44.4744,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Blue,Carpinus_cordata_5CN2_C_Blue,94.00825,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_1CN2_C_Red,30.1379,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_2CN2_C_Red,87.7752,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_3CN2_C_Red,67.273,0.00608,9.037801198103252e-5
TOM,C,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_4CN2_C_Red,47.426,0,0
TOM,C,4MO,Carpinus_cordata,SP3,Red,Carpinus_cordata_5CN2_C_Red,93.72675,0,0
TOM,C,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_1CN2_C_White,50.5554,0,0
TOM,C,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_2CN2_C_White,46.2339,0.083,0.0017952195250671046
TOM,C,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_3CN2_C_White,76.0638,0,0
TOM,C,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_4CN2_C_White,70.5503,0,0
TOM,C,4MO,Carpinus_cordata,SP3,White,Carpinus_cordata_5CN2_C_White,89.1328,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_1CN2_C_Blue,5.8611,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_2CN2_C_Blue,7.3926,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_4CN2_C_Blue,22.91805,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Blue,Fraxinus_lanuginosa_5CN2_C_Blue,6.0785,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_1CN2_C_Red,18.3232,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_2CN2_C_Red,13.3335,0.16235,0.012176097798777515
TOM,C,4MO,Fraxinus_lanuginosa,SP7,Red,Fraxinus_lanuginosa_5CN2_C_Red,18.0647,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_1CN2_C_White,3.3924000000000003,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_2CN2_C_White,7.289000000000001,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_3CN2_C_White,16.88283,0,0
TOM,C,4MO,Fraxinus_lanuginosa,SP7,White,Fraxinus_lanuginosa_5CN2_C_White,5.4624,0,0
TOM,C,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_1CN2_C_Blue,73.472,0.04656,6.337108013937282e-4
TOM,C,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_2CN2_C_Blue,111.3844,0,0
TOM,C,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_3CN2_C_Blue,84.351,0,0
TOM,C,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_4CN2_C_Blue,95.95230000000001,1.05815,0.01102787530887743
TOM,C,4MO,Magnolia_kobus,SP1,Blue,Magnolia_kobus_5CN2_C_Blue,93.6096,0.1119,0.0011953902163880628
TOM,C,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_1CN2_C_Red,91.29899999999999,0,0
TOM,C,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_2CN2_C_Red,102.57470000000001,0.12786,0.0012465062047463944
TOM,C,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_3CN2_C_Red,94.9728,0.79231,0.008342493850870986
TOM,C,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_4CN2_C_Red,80.7126,0.10722999999999999,0.0013285410208567188
TOM,C,4MO,Magnolia_kobus,SP1,Red,Magnolia_kobus_5CN2_C_Red,98.346,0,0
TOM,C,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_1CN2_C_White,119.36893,0,0
TOM,C,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_2CN2_C_White,161.48665,1.05966,0.006561904652799474
TOM,C,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_3CN2_C_White,100.7792,0.22804,0.002262768507787321
TOM,C,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_4CN2_C_White,88.44535,0.05431,6.140515018596229e-4
TOM,C,4MO,Magnolia_kobus,SP1,White,Magnolia_kobus_5CN2_C_White,102.78475,0.11098,0.0010797321587103146
TOM,C,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_1CN2_C_Blue,36.6257,0.33049,0.009023445285687373
TOM,C,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_3CN2_C_Blue,21.8946,0,0
TOM,C,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_4CN2_C_Blue,50.8726,0.12816,0.0025192343226019508
TOM,C,4MO,Prunus_ssiori,SP5,Blue,Prunus_ssiori_5CN2_C_Blue,42.638799999999996,0.23395,0.005486786682552042
TOM,C,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_1CN2_C_Red,26.6078,0,0
TOM,C,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_2CN2_C_Red,29.6361,0,0
TOM,C,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_3CN2_C_Red,41.6149,0,0
TOM,C,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_4CN2_C_Red,48.0549,0.68891,0.014335894986775542
TOM,C,4MO,Prunus_ssiori,SP5,Red,Prunus_ssiori_5CN2_C_Red,35.8577,0,0
TOM,C,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_1CN2_C_White,21.506999999999998,0.64026,0.02976984237690055
TOM,C,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_2CN2_C_White,41.3299,0,0
TOM,C,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_3CN2_C_White,28.9162,0.02185,7.556317911758807e-4
TOM,C,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_4CN2_C_White,37.457300000000004,0,0
TOM,C,4MO,Prunus_ssiori,SP5,White,Prunus_ssiori_5CN2_C_White,34.63,0.1503,0.004340167484839733
TOM,C,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_1CN2_C_Blue,16.0758,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_2CN2_C_Blue,23.4803,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_3CN2_C_Blue,37.4289,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_4CN2_C_Blue,26.723300000000002,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Blue,Syringa_reticulata_5CN2_C_Blue,37.3454,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_1CN2_C_Red,32.87,0.33201,0.010100699726194099
TOM,C,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_2CN2_C_Red,11.798399999999999,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_3CN2_C_Red,49.9205,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_4CN2_C_Red,29.54165,0,0
TOM,C,4MO,Syringa_reticulata,SP2,Red,Syringa_reticulata_5CN2_C_Red,47.98035,0.18411,0.0038371958520519336
TOM,C,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_1CN2_C_White,40.8685,0,0
TOM,C,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_2CN2_C_White,31.4194,0.16102,0.005124859163446787
TOM,C,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_3CN2_C_White,24.23035,0,0
TOM,C,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_4CN2_C_White,33.1738,0,0
TOM,C,4MO,Syringa_reticulata,SP2,White,Syringa_reticulata_5CN2_C_White,46.1572,0,0
TOM,D,4MO,Acer_mono,SP4,Blue,Acer_mono_1CN2_D_Blue,445.907,1.8800000000000001,0.004216125784076052
TOM,D,4MO,Acer_mono,SP4,Blue,Acer_mono_2CN2_D_Blue,306.9115,6.003,0.01955938438279439
TOM,D,4MO,Acer_mono,SP4,Blue,Acer_mono_3CN2_D_Blue,293.512,11.44413,0.03899033088936738
TOM,D,4MO,Acer_mono,SP4,Blue,Acer_mono_4CN2_D_Blue,304.198,7.91813,0.026029526821346623
TOM,D,4MO,Acer_mono,SP4,Blue,Acer_mono_5CN2_D_Blue,379.3265,10.90447,0.028746923824198942
TOM,D,4MO,Acer_mono,SP4,Red,Acer_mono_1CN2_D_Red,199.6615,3.94151,0.01974096157746987
TOM,D,4MO,Acer_mono,SP4,Red,Acer_mono_2CN2_D_Red,350.8715,0.794,0.0022629367161482194
TOM,D,4MO,Acer_mono,SP4,Red,Acer_mono_3CN2_D_Red,359.969,19.851,0.05514641538576933
TOM,D,4MO,Acer_mono,SP4,Red,Acer_mono_4CN2_D_Red,340.533,5.0286100000000005,0.014766880155520905
TOM,D,4MO,Acer_mono,SP4,Red,Acer_mono_5CN2_D_Red,230.26749999999998,1.524,0.006618389481798344
TOM,D,4MO,Acer_mono,SP4,White,Acer_mono_1CN2_D_White,305.9515,15.98452,0.052245274169271924
TOM,D,4MO,Acer_mono,SP4,White,Acer_mono_2CN2_D_White,145.047,2.009,0.013850682882100285
TOM,D,4MO,Acer_mono,SP4,White,Acer_mono_3CN2_D_White,230.9215,3.60557,0.015613834138440986
TOM,D,4MO,Acer_mono,SP4,White,Acer_mono_4CN2_D_White,290.8105,12.045,0.04141872456462198
TOM,D,4MO,Acer_mono,SP4,White,Acer_mono_5CN2_D_White,328.233,10.061,0.030652006349148317
TOM,D,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_1CN2_D_Blue,357.168,5.339,0.014948147650405412
TOM,D,4MO,Acer_palmatum,SP6,Blue,Acer_palmatum_2CN2_D_Blue,184.7885,4.502,0.02436298795650162
